household_key,group,treatment,pre_active_days,pre_baskets,pre_sales,pre_quantity,recency,no_pre_purchase,pre_target_baskets,pre_target_sales,pre_target_quantity,pre_target_purchase,pre_coupon_redemptions,pre_campaign_count,target_sales,target_quantity,target_purchase,total_sales,baskets,any_purchase,target_sales_first30,target_quantity_first30,target_purchase_first30,total_sales_first30,baskets_first30,any_purchase_first30,target_sales_per_day,total_sales_per_day,p_score,match_id
1224,처치,1,18.0,24.0,546.9,319.0,29.0,0,21.0,307.22,140.0,1,0,0,41.84,19.0,1,67.57,5.0,1,28.47,13.0,1,35.92,4.0,1,0.8717,1.4077,0.28971412479464337,188
419,대조,0,21.0,23.0,870.36,19788.0,23.0,0,16.0,393.38,173.0,1,0,0,0.0,0.0,0,2.21,1.0,1,0.0,0.0,0,2.21,1.0,1,0.0,0.046,0.2905827953962117,188
1239,처치,1,7.0,7.0,584.12,330.0,23.0,0,6.0,337.57,164.0,1,0,1,64.22,28.0,1,133.1,1.0,1,64.22,28.0,1,133.1,1.0,1,1.3379,2.7729,0.15026552087472986,189
1592,대조,0,15.0,15.0,756.6,40054.0,3.0,0,11.0,300.23,84.0,1,0,0,125.51,53.0,1,287.8,8.0,1,54.98,19.0,1,158.51,5.0,1,2.6148,5.9958,0.1506227672578299,189
1293,처치,1,52.0,58.0,1094.83,757.0,5.0,0,53.0,582.2,332.0,1,0,0,170.72,98.0,1,300.37,17.0,1,107.09,64.0,1,181.64,12.0,1,3.5567,6.2577,0.6192190670944124,190
2369,대조,0,26.0,27.0,1020.19,82934.0,11.0,0,16.0,397.32,175.0,1,0,1,211.28,106.0,1,417.86,7.0,1,100.28,48.0,1,225.14,4.0,1,4.4017,8.7054,0.5717289919318409,190
1294,처치,1,17.0,17.0,1812.01,806.0,2.0,0,17.0,977.59,436.0,1,0,1,240.18,98.0,1,376.96,3.0,1,240.18,98.0,1,376.96,3.0,1,5.0038,7.8533,0.4121390207044309,191
1325,대조,0,18.0,19.0,835.5,307.0,3.0,0,18.0,464.95,175.0,1,0,1,172.31,56.0,1,291.5,7.0,1,98.21,25.0,1,175.31,4.0,1,3.5898,6.0729,0.413165106915018,191
1318,처치,1,26.0,27.0,1924.53,48428.0,2.0,0,21.0,1123.86,403.0,1,1,1,173.31,54.0,1,298.61,6.0,1,52.63,18.0,1,93.09,3.0,1,3.6106,6.221,0.6131525105462955,192
2063,대조,0,20.0,21.0,637.6,399.0,2.0,0,20.0,435.79,263.0,1,0,2,171.84,65.0,1,214.33,6.0,1,29.62,19.0,1,43.71,4.0,1,3.58,4.4652,0.57001473131297,192
1351,처치,1,18.0,22.0,87.54,79.0,36.0,0,16.0,48.35,48.0,1,0,1,6.5,4.0,1,15.19,4.0,1,5.0,3.0,1,10.19,3.0,1,0.1354,0.3165,0.38140835052638067,193
337,대조,0,21.0,21.0,288.58,147.0,3.0,0,15.0,109.03,46.0,1,0,1,47.85,26.0,1,88.45,4.0,1,39.06,21.0,1,75.16,3.0,1,0.9969,1.8427,0.38254085034344,193
1369,처치,1,20.0,21.0,499.91,171.0,15.0,0,20.0,222.04,86.0,1,0,1,113.43,49.0,1,279.86,11.0,1,88.11,38.0,1,213.43,7.0,1,2.3631,5.8304,0.4518373055504843,194
2158,대조,0,29.0,37.0,958.95,93311.0,16.0,0,18.0,462.56,288.0,1,0,0,41.35,21.0,1,198.14,9.0,1,12.36,4.0,1,130.29,7.0,1,0.8615,4.1279,0.44870386222294095,194
1389,처치,1,7.0,7.0,470.61,199.0,61.0,0,6.0,220.83,88.0,1,0,0,171.18,45.0,1,363.94,6.0,1,111.78,30.0,1,232.56,4.0,1,3.5662,7.5821,0.06451112426394298,195
2230,대조,0,7.0,8.0,294.90000000000003,113.0,51.0,0,4.0,128.6,48.0,1,0,0,21.9,7.0,1,43.23,2.0,1,21.9,7.0,1,43.23,2.0,1,0.4562,0.9006,0.06543832637742038,195
1402,처치,1,61.0,64.0,912.05,45740.0,3.0,0,51.0,405.82,198.0,1,0,0,28.13,17.0,1,54.32,12.0,1,21.55,13.0,1,35.75,9.0,1,0.586,1.1317,0.633156025107143,196
116,대조,0,22.0,24.0,235.85,122.0,4.0,0,19.0,92.4,80.0,1,0,2,24.74,25.0,1,54.66,7.0,1,12.17,14.0,1,40.4,5.0,1,0.5154,1.1388,0.5690994776289945,196
1409,처치,1,30.0,31.0,1613.75,598.0,1.0,0,28.0,719.21,207.0,1,0,1,304.73,76.0,1,561.54,10.0,1,257.77,60.0,1,469.45,7.0,1,6.3485,11.6987,0.6185159642991902,197
913,대조,0,21.0,21.0,471.83,176.0,2.0,0,19.0,323.3,108.0,1,0,2,85.97,30.0,1,143.56,6.0,1,21.77,8.0,1,29.24,1.0,1,1.791,2.9908,0.5511798182956639,197
1418,처치,1,20.0,20.0,877.73,251.0,8.0,0,19.0,510.78,133.0,1,0,1,65.97,3.0,1,82.69999999999999,2.0,1,65.97,3.0,1,82.69999999999999,2.0,1,1.3744,1.7229,0.45353299859539464,198
793,대조,0,37.0,41.0,479.6,9722.0,13.0,0,24.0,207.88,104.0,1,0,0,64.33,26.0,1,134.9,8.0,1,56.38,23.0,1,111.72,4.0,1,1.3402,2.8104,0.44689178106882327,198
1456,처치,1,24.0,25.0,631.15,257.0,3.0,0,21.0,287.4,112.0,1,0,0,28.28,11.0,1,48.24,3.0,1,22.79,10.0,1,42.75,2.0,1,0.5892,1.005,0.27077355441085055,199
2472,대조,0,17.0,23.0,658.65,281.0,14.0,0,18.0,362.74,159.0,1,0,0,72.74000000000001,28.0,1,146.4,3.0,1,72.74000000000001,28.0,1,146.4,3.0,1,1.5154,3.05,0.2705783985359185,199
1458,처치,1,30.0,33.0,809.07,10256.0,1.0,0,22.0,452.57,205.0,1,0,1,115.21,63.0,1,257.83,11.0,1,58.3,31.0,1,184.65,8.0,1,2.4002,5.3715,0.5954197488995006,200
1464,대조,0,22.0,25.0,760.96,4678.0,12.0,0,23.0,542.16,280.0,1,0,1,161.3,60.0,1,273.52,6.0,1,120.19,39.0,1,208.09,3.0,1,3.3604,5.6983,0.5373083334988238,200
1485,처치,1,14.0,15.0,387.01,109.0,7.0,0,11.0,103.33,35.0,1,0,2,128.07,32.0,1,310.03,5.0,1,122.07,29.0,1,216.91,3.0,1,2.6681,6.459,0.431669325775004,201
1460,대조,0,18.0,19.0,1008.48,17984.0,6.0,0,15.0,515.41,185.0,1,0,1,17.83,5.0,1,44.97,3.0,1,17.83,5.0,1,44.97,3.0,1,0.3715,0.9369,0.4326792588973584,201
1488,처치,1,26.0,27.0,926.65,15238.0,2.0,0,21.0,436.62,229.0,1,0,1,183.56,89.0,1,404.86,6.0,1,169.46,83.0,1,339.09000000000003,4.0,1,3.8242,8.4346,0.5405874151765108,202
1120,대조,0,20.0,24.0,502.5,6644.0,69.0,0,20.0,230.35,125.0,1,0,1,73.99,39.0,1,144.66,4.0,1,22.8,16.0,1,27.04,1.0,1,1.5415,3.0138,0.5337112304220332,202
1505,처치,1,23.0,24.0,1097.96,451.0,3.0,0,22.0,532.26,210.0,1,0,1,134.57,77.0,1,329.38,8.0,1,80.76,49.0,1,199.9,5.0,1,2.8035,6.8621,0.5163079373882499,203
1182,대조,0,12.0,16.0,211.54,12871.0,7.0,0,8.0,102.07,46.0,1,0,3,3.46,3.0,1,6.45,1.0,1,3.46,3.0,1,6.45,1.0,1,0.0721,0.1344,0.5124014136743892,203
1506,처치,1,38.0,46.0,797.45,464.0,1.0,0,36.0,482.63,238.0,1,0,0,110.25,60.0,1,145.59,11.0,1,69.0,37.0,1,87.38,7.0,1,2.2969,3.0331,0.4833739481229415,204
1495,대조,0,46.0,47.0,565.3,416.0,2.0,0,43.0,303.95,170.0,1,0,0,77.21,35.0,1,119.65,13.0,1,45.7,19.0,1,68.84,8.0,1,1.6085,2.4927,0.48430588854112366,204
1508,처치,1,17.0,17.0,421.75,16174.0,3.0,0,15.0,292.55,135.0,1,0,1,79.85000000000001,31.0,1,113.65,7.0,1,74.85000000000001,26.0,1,80.02,4.0,1,1.6635,2.3677,0.33460059430848543,205
2258,대조,0,16.0,16.0,470.38,192.0,6.0,0,16.0,255.44,105.0,1,0,1,34.47,9.0,1,36.76,1.0,1,34.47,9.0,1,36.76,1.0,1,0.7181,0.7658,0.33427039725170965,205
1544,처치,1,7.0,8.0,435.7,17421.0,9.0,0,6.0,170.91,78.0,1,0,3,37.96,24.0,1,111.49,4.0,1,7.48,3.0,1,77.93,3.0,1,0.7908,2.3227,0.32523500083903834,206
1153,대조,0,12.0,17.0,265.29,127.0,10.0,0,14.0,197.79,88.0,1,0,1,80.57,44.0,1,114.07,9.0,1,66.47,37.0,1,91.78,7.0,1,1.6785,2.3765,0.32951043856976336,206
1548,처치,1,11.0,11.0,215.33,108.0,9.0,0,10.0,109.92,48.0,1,0,3,23.6,12.0,1,55.2,2.0,1,23.6,12.0,1,35.18,1.0,1,0.4917,1.15,0.39533172123478894,207
1083,대조,0,16.0,17.0,411.7,156.0,17.0,0,16.0,288.8,99.0,1,1,1,142.62,41.0,1,211.09,3.0,1,111.48,33.0,1,163.18,2.0,1,2.9712,4.3977,0.3954366434048338,207
1578,처치,1,24.0,28.0,784.98,12975.0,4.0,0,24.0,434.36,186.0,1,0,0,95.35,57.0,1,169.42,8.0,1,54.45,41.0,1,90.21,3.0,1,1.9865,3.5296,0.32235950159058463,208
520,대조,0,28.0,29.0,543.8,3990.0,6.0,0,23.0,266.84,136.0,1,0,0,43.36,18.0,1,70.89,4.0,1,43.36,18.0,1,70.89,4.0,1,0.9033,1.4769,0.32022458114077645,208
1587,처치,1,22.0,23.0,274.45,17448.0,11.0,0,16.0,109.47,68.0,1,0,0,0.0,0.0,0,17.8,2.0,1,0.0,0.0,0,10.68,1.0,1,0.0,0.3708,0.22590367856405139,209
2310,대조,0,19.0,20.0,546.23,329.0,13.0,0,19.0,252.83,129.0,1,0,0,32.61,13.0,1,48.07,4.0,1,25.95,10.0,1,40.42,3.0,1,0.6794,1.0015,0.22502233167860872,209
1646,처치,1,18.0,18.0,182.21,29.0,4.0,0,5.0,22.09,7.0,1,0,0,21.28,4.0,1,22.53,2.0,1,0.0,0.0,0,0.0,0.0,0,0.4433,0.4694,0.1347991963467955,210
1426,대조,0,5.0,5.0,248.97,110.0,15.0,0,5.0,135.95,59.0,1,0,2,74.44,22.0,1,118.44,3.0,1,34.39,13.0,1,57.14,1.0,1,1.5508,2.4675,0.13652171817816888,210
1660,처치,1,8.0,9.0,232.17,104.0,21.0,0,6.0,141.21,63.0,1,0,0,7.99,2.0,1,29.74,3.0,1,7.99,2.0,1,10.16,1.0,1,0.1665,0.6196,0.06876628350539281,211
430,대조,0,5.0,5.0,73.11,36.0,38.0,0,5.0,40.78,20.0,1,0,1,40.77,18.0,1,50.97,5.0,1,2.69,1.0,1,4.6899999999999995,2.0,1,0.8494,1.0619,0.06758817851568646,211
1672,처치,1,14.0,18.0,279.27,151.0,11.0,0,12.0,114.42,41.0,1,0,1,3.99,1.0,1,61.8,3.0,1,0.0,0.0,0,35.84,1.0,1,0.0831,1.2875,0.3489902603629135,212
1363,대조,0,23.0,27.0,1613.19,642.0,5.0,0,21.0,863.42,300.0,1,0,0,324.47,111.0,1,623.62,8.0,1,137.89,51.0,1,335.97,6.0,1,6.7598,12.9921,0.350007372095664,212
1678,처치,1,19.0,21.0,557.64,282.0,11.0,0,20.0,344.97,171.0,1,0,2,12.61,5.0,1,17.48,4.0,1,12.61,5.0,1,17.48,4.0,1,0.2627,0.3642,0.5934629501429806,213
1003,대조,0,13.0,18.0,800.61,396.0,3.0,0,18.0,512.74,239.0,1,0,2,267.11,104.0,1,432.47,9.0,1,135.32,45.0,1,223.14,5.0,1,5.5648,9.0098,0.5336134942875539,213
1681,처치,1,21.0,23.0,627.93,27732.0,93.0,0,20.0,289.76,129.0,1,0,1,198.81,68.0,1,319.52,8.0,1,114.19,41.0,1,205.75,4.0,1,4.1419,6.6567,0.5385750610157153,214
2008,대조,0,23.0,24.0,799.98,312.0,21.0,0,19.0,384.15,135.0,1,0,1,112.08,37.0,1,251.21,9.0,1,96.73,32.0,1,221.99,6.0,1,2.335,5.2335,0.5334454753914807,214
1685,처치,1,27.0,28.0,325.24,127.0,2.0,0,23.0,165.21,52.0,1,0,1,18.04,6.0,1,25.42,4.0,1,6.46,2.0,1,11.65,2.0,1,0.3758,0.5296,0.493504876904016,215
83,대조,0,27.0,29.0,300.93,127.0,2.0,0,16.0,131.0,51.0,1,0,1,12.4,5.0,1,94.76,10.0,1,11.0,4.0,1,89.98,8.0,1,0.2583,1.9742,0.49313709968387565,215
1689,처치,1,37.0,40.0,1065.7,30460.0,3.0,0,30.0,528.33,168.0,1,0,0,87.24000000000001,35.0,1,373.77,10.0,1,44.96,28.0,1,250.47,5.0,1,1.8175,7.7869,0.4615994485025994,216
86,대조,0,13.0,18.0,1571.42,534.0,16.0,0,16.0,606.13,184.0,1,0,1,218.44,66.0,1,405.8,2.0,1,138.91,43.0,1,243.93,1.0,1,4.5508,8.4542,0.4616871048593788,216
1695,처치,1,28.0,30.0,245.02,105.0,6.0,0,12.0,80.58,53.0,1,0,0,41.89,26.0,1,70.9,10.0,1,17.64,13.0,1,39.379999999999995,5.0,1,0.8727,1.4771,0.27824276167556306,217
482,대조,0,19.0,24.0,457.41,3018.0,28.0,0,20.0,289.98,116.0,1,0,0,24.380000000000003,9.0,1,46.34,7.0,1,20.39,8.0,1,36.45,6.0,1,0.5079,0.9654,0.2794899449740297,217
1708,처치,1,13.0,13.0,953.27,486.0,3.0,0,12.0,557.9,260.0,1,3,1,83.02,39.0,1,158.57,2.0,1,21.02,10.0,1,62.08,1.0,1,1.7296,3.3035,0.34511327326318464,218
2474,대조,0,14.0,14.0,152.66,95.0,3.0,0,13.0,102.23,72.0,1,0,2,5.49,6.0,1,6.99,1.0,1,0.0,0.0,0,0.0,0.0,0,0.1144,0.1456,0.344914774323911,218
1709,처치,1,37.0,42.0,1022.93,30747.0,3.0,0,30.0,538.03,232.0,1,0,0,117.63,60.0,1,231.22,10.0,1,70.02,41.0,1,158.67,8.0,1,2.4506,4.8171,0.47683857099847454,219
1502,대조,0,11.0,11.0,249.97,82.0,11.0,0,7.0,62.28,25.0,1,0,4,59.99,1.0,1,59.99,1.0,1,59.99,1.0,1,59.99,1.0,1,1.2498,1.2498,0.4778420162129073,219
1735,처치,1,29.0,34.0,1100.22,26068.0,30.0,0,28.0,466.7,158.0,1,0,0,160.75,43.0,1,244.72,3.0,1,68.87,15.0,1,110.71,2.0,1,3.349,5.0983,0.45041834253069957,220
1227,대조,0,32.0,36.0,1493.48,37931.0,3.0,0,31.0,898.49,326.0,1,0,0,258.76,138.0,1,458.56,12.0,1,204.06,115.0,1,355.82,8.0,1,5.3908,9.5533,0.44441083056248987,220
1768,처치,1,31.0,38.0,729.12,6924.0,4.0,0,24.0,480.69,237.0,1,0,0,61.36,37.0,1,62.36,3.0,1,61.36,37.0,1,62.36,3.0,1,1.2783,1.2992,0.4208845049306668,221
1814,대조,0,16.0,16.0,1094.63,358.0,36.0,0,16.0,594.28,203.0,1,0,1,194.48,71.0,1,454.65,7.0,1,116.16,49.0,1,302.87,4.0,1,4.0517,9.4719,0.4173863729958958,221
1774,처치,1,15.0,15.0,1099.33,583.0,27.0,0,15.0,674.84,402.0,1,0,1,149.87,60.0,1,298.4,6.0,1,54.29,28.0,1,121.25,2.0,1,3.1223,6.2167,0.3882911242200514,222
438,대조,0,27.0,30.0,1563.56,640.0,5.0,0,26.0,865.97,335.0,1,0,0,345.35,132.0,1,570.47,5.0,1,263.77,95.0,1,427.67,4.0,1,7.1948,11.8848,0.3881911416818804,222
1794,처치,1,23.0,24.0,1181.31,531.0,2.0,0,22.0,674.67,316.0,1,0,0,141.19,58.0,1,233.57,4.0,1,63.04,25.0,1,120.74,2.0,1,2.9415,4.866,0.2845485813529014,223
1575,대조,0,22.0,23.0,807.4,478.0,14.0,0,23.0,542.84,336.0,1,0,0,125.99,73.0,1,187.62,7.0,1,120.6,66.0,1,182.23,6.0,1,2.6248,3.9088,0.2848637958576911,223
1798,처치,1,13.0,14.0,812.91,386.0,4.0,0,13.0,550.8100000000001,260.0,1,0,0,101.33,52.0,1,171.62,3.0,1,45.05,29.0,1,82.54,1.0,1,2.111,3.5754,0.1451523595394347,224
236,대조,0,6.0,6.0,138.5,54.0,12.0,0,5.0,59.85,18.0,1,0,2,96.42,29.0,1,133.6,4.0,1,69.94,26.0,1,107.12,3.0,1,2.0088,2.7833,0.14513824447191942,224
1802,처치,1,15.0,15.0,1384.59,511.0,2.0,0,14.0,656.95,169.0,1,0,1,471.79,124.0,1,840.63,6.0,1,263.53000000000003,72.0,1,433.62,4.0,1,9.829,17.5131,0.35149017151839596,225
1133,대조,0,29.0,33.0,387.11,175.0,9.0,0,23.0,270.56,116.0,1,0,0,58.51,30.0,1,115.89,9.0,1,45.48,25.0,1,90.76,8.0,1,1.219,2.4144,0.3511040142671865,225
1828,처치,1,7.0,8.0,625.41,238.0,84.0,0,8.0,348.82,129.0,1,0,5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.5376615452317075,226
2419,대조,0,18.0,19.0,294.69,7950.0,31.0,0,12.0,106.72,34.0,1,0,2,2.32,1.0,1,23.380000000000003,3.0,1,0.0,0.0,0,3.99,1.0,1,0.0483,0.4871,0.5321191267930041,226
1881,처치,1,39.0,44.0,950.67,92437.0,2.0,0,36.0,377.08,183.0,1,0,0,128.5,60.0,1,228.82,10.0,1,101.6,48.0,1,157.85,6.0,1,2.6771,4.7671,0.4870311234137738,227
1963,대조,0,14.0,14.0,515.2,4783.0,4.0,0,12.0,299.54,128.0,1,4,2,124.82,53.0,1,231.7,3.0,1,74.31,37.0,1,153.93,2.0,1,2.6004,4.8271,0.48703366132350306,227
1887,처치,1,38.0,39.0,435.5,207.0,9.0,0,36.0,298.32,110.0,1,0,0,51.59,26.0,1,61.26,8.0,1,14.15,9.0,1,21.75,3.0,1,1.0748,1.2762,0.42507789015687447,228
944,대조,0,31.0,37.0,1064.68,111900.0,3.0,0,22.0,442.13,160.0,1,0,0,46.48,16.0,1,98.91,4.0,1,12.52,5.0,1,52.42,3.0,1,0.9683,2.0606,0.42645252915558624,228
1900,처치,1,14.0,14.0,2052.7200000000003,744.0,7.0,0,13.0,1031.4,366.0,1,0,0,392.62,119.0,1,876.38,6.0,1,244.79,80.0,1,593.94,5.0,1,8.1796,18.2579,0.18112791369018094,229
2144,대조,0,16.0,17.0,948.81,319.0,2.0,0,17.0,500.9,169.0,1,0,0,62.69,24.0,1,197.11,7.0,1,12.0,6.0,1,88.17,4.0,1,1.306,4.1065,0.1842948302779523,229
1912,처치,1,22.0,23.0,618.58,392.0,17.0,0,23.0,301.77,225.0,1,0,1,103.74,68.0,1,201.4,5.0,1,69.38,50.0,1,119.78,3.0,1,2.1613,4.1958,0.5027517590442576,230
283,대조,0,20.0,21.0,1559.39,592.0,6.0,0,21.0,875.2,348.0,1,0,1,246.67,83.0,1,561.47,5.0,1,94.11,34.0,1,208.36,2.0,1,5.139,11.6973,0.5014880972434363,230
1918,처치,1,8.0,8.0,230.15,20055.0,3.0,0,5.0,84.3,31.0,1,0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.123517780333544,231
1581,대조,0,12.0,13.0,566.65,231.0,4.0,0,13.0,293.37,124.0,1,0,0,0.0,0.0,0,3.34,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0696,0.12325754378768675,231
1922,처치,1,27.0,30.0,793.47,35150.0,7.0,0,24.0,234.67,125.0,1,0,1,211.03,109.0,1,450.15,11.0,1,106.07,53.0,1,211.71,7.0,1,4.3965,9.3781,0.594009751826012,232
529,대조,0,14.0,17.0,669.41,341.0,14.0,0,16.0,427.08,183.0,1,0,2,76.54,47.0,1,126.69,2.0,1,76.54,47.0,1,126.69,2.0,1,1.5946,2.6394,0.5307069075486844,232
1925,처치,1,25.0,28.0,717.89,270.0,4.0,0,24.0,417.74,152.0,1,0,0,78.41,26.0,1,104.83,5.0,1,10.05,9.0,1,21.41,1.0,1,1.6335,2.184,0.3177253146096969,233
1125,대조,0,22.0,32.0,497.11,7746.0,1.0,0,19.0,224.62,92.0,1,0,0,2.17,3.0,1,9.05,3.0,1,0.0,0.0,0,0.0,0.0,0,0.0452,0.1885,0.31739009850272715,233
1940,처치,1,22.0,22.0,781.65,488.0,2.0,0,22.0,464.4,291.0,1,0,1,68.46000000000001,28.0,1,111.29,3.0,1,68.46000000000001,28.0,1,111.29,3.0,1,1.4263,2.3185,0.4584416258391284,234
885,대조,0,34.0,42.0,1112.05,36021.0,2.0,0,16.0,485.49,253.0,1,0,0,23.17,4.0,1,37.14,1.0,1,23.17,4.0,1,37.14,1.0,1,0.4827,0.7738,0.46063646042352985,234
1941,처치,1,44.0,51.0,246.77,147.0,3.0,0,44.0,162.04,91.0,1,0,0,26.03,22.0,1,37.28,10.0,1,15.07,11.0,1,23.94,8.0,1,0.5423,0.7767,0.4720221384472894,235
1429,대조,0,24.0,24.0,233.27,152.0,7.0,0,18.0,126.44,96.0,1,1,1,39.49,25.0,1,49.23,6.0,1,24.99,14.0,1,32.47,3.0,1,0.8227,1.0256,0.4664281696922505,235
1942,처치,1,35.0,40.0,615.3100000000001,16323.0,3.0,0,17.0,247.53,70.0,1,0,0,27.98,10.0,1,171.21,6.0,1,0.0,0.0,0,42.26,3.0,1,0.5829,3.5669,0.41638155981617164,236
1962,대조,0,32.0,37.0,948.29,45639.0,1.0,0,33.0,441.04,160.0,1,0,0,199.85,74.0,1,398.79,15.0,1,138.96,50.0,1,278.94,9.0,1,4.1635,8.3081,0.4133500697820847,236
1953,처치,1,39.0,50.0,1771.77,687.0,8.0,0,41.0,1186.42,396.0,1,0,0,9.4,5.0,1,66.65,4.0,1,9.4,5.0,1,66.65,4.0,1,0.1958,1.3885,0.5979835795572997,237
7,대조,0,15.0,15.0,1093.45,498.0,26.0,0,15.0,664.05,270.0,1,0,2,199.38,71.0,1,327.01,4.0,1,84.57000000000001,30.0,1,138.52,2.0,1,4.1537,6.8127,0.5282192123077722,237
1968,처치,1,24.0,29.0,756.23,391.0,4.0,0,25.0,412.86,243.0,1,0,1,43.11,25.0,1,106.42,3.0,1,22.25,13.0,1,50.98,2.0,1,0.8981,2.2171,0.569683704074815,238
2336,대조,0,18.0,19.0,462.15,273.0,4.0,0,19.0,309.44,143.0,1,0,2,112.93,42.0,1,177.42000000000002,8.0,1,91.31,34.0,1,132.36,4.0,1,2.3527,3.6963,0.5264211673039759,238
1979,처치,1,30.0,32.0,335.75,15967.0,4.0,0,28.0,173.94,123.0,1,0,1,34.67,21.0,1,57.46,6.0,1,17.43,10.0,1,18.12,3.0,1,0.7223,1.1971,0.5596550740803825,239
1330,대조,0,25.0,27.0,694.67,15427.0,2.0,0,23.0,286.06,165.0,1,0,1,34.95,25.0,1,115.86,5.0,1,22.48,11.0,1,84.99000000000001,3.0,1,0.7281,2.4138,0.5255959424170371,239
1993,처치,1,22.0,24.0,472.5,30126.0,15.0,0,17.0,170.73,95.0,1,0,0,2.0,2.0,1,20.75,2.0,1,2.0,2.0,1,11.6,1.0,1,0.0417,0.4323,0.2671200185499062,240
1970,대조,0,22.0,25.0,414.09,239.0,10.0,0,18.0,232.65,117.0,1,0,0,46.26,29.0,1,133.23,8.0,1,28.35,17.0,1,71.47,3.0,1,0.9638,2.7756,0.2666466839283988,240
1996,처치,1,41.0,48.0,1124.26,409.0,1.0,0,32.0,418.45,142.0,1,0,0,18.63,6.0,1,60.95,6.0,1,10.79,4.0,1,19.78,2.0,1,0.3881,1.2698,0.5165776129980925,241
2289,대조,0,24.0,24.0,525.17,250.0,21.0,0,22.0,389.95,153.0,1,0,1,116.83,67.0,1,241.82,7.0,1,53.61,47.0,1,145.25,4.0,1,2.434,5.0379,0.5118135710125711,241
1997,처치,1,19.0,22.0,1457.89,33735.0,13.0,0,17.0,623.18,268.0,1,0,0,202.09,110.0,1,471.14,7.0,1,202.09,110.0,1,435.61,6.0,1,4.2102,9.8154,0.293739072617561,242
1582,대조,0,4.0,6.0,342.49,15644.0,7.0,0,5.0,164.29,59.0,1,0,4,52.4,22.0,1,166.95,3.0,1,44.72,18.0,1,150.9,2.0,1,1.0917,3.4781,0.29270021870055757,242
2006,처치,1,13.0,13.0,398.34,208.0,9.0,0,9.0,181.6,91.0,1,0,3,140.93,75.0,1,389.02,10.0,1,92.63,48.0,1,265.43,7.0,1,2.936,8.1046,0.4854454437701353,243
1219,대조,0,27.0,29.0,173.44,103.0,8.0,0,17.0,100.27,32.0,1,0,1,52.01,14.0,1,90.34,8.0,1,26.369999999999997,8.0,1,48.51,6.0,1,1.0835,1.8821,0.48721419922015186,243
2044,처치,1,12.0,12.0,321.47,121.0,12.0,0,11.0,140.59,46.0,1,0,1,12.39,8.0,1,37.29,3.0,1,4.36,2.0,1,16.23,1.0,1,0.2581,0.7769,0.23943733215956245,244
1019,대조,0,10.0,13.0,362.87,131.0,2.0,0,10.0,213.53,63.0,1,0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.23853944823467085,244
2051,처치,1,9.0,9.0,118.45,10555.0,42.0,0,7.0,38.9,17.0,1,0,4,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.39666125721917594,245
1896,대조,0,30.0,32.0,1223.69,15172.0,5.0,0,28.0,730.26,306.0,1,0,0,257.56,90.0,1,375.12,13.0,1,172.75,59.0,1,240.88,8.0,1,5.3658,7.815,0.3981238096725239,245
2069,처치,1,18.0,21.0,438.23,209.0,3.0,0,19.0,269.53,120.0,1,0,2,122.18,47.0,1,228.29,13.0,1,40.4,22.0,1,88.36,8.0,1,2.5454,4.756,0.5534137524184296,246
138,대조,0,16.0,16.0,996.57,481.0,4.0,0,16.0,633.58,276.0,1,0,2,94.6,37.0,1,280.16,5.0,1,65.57000000000001,28.0,1,219.39,3.0,1,1.9708,5.8367,0.5077475310702955,246
2078,처치,1,7.0,9.0,109.82,39.0,54.0,0,7.0,51.17,13.0,1,0,4,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.3978306307708058,247
1417,대조,0,19.0,30.0,1939.95,128962.0,7.0,0,19.0,901.26,624.0,1,0,0,83.88,55.0,1,221.44,4.0,1,46.65,22.0,1,168.82,2.0,1,1.7475,4.6133,0.39987317961321517,247
2123,처치,1,22.0,22.0,1543.18,676.0,10.0,0,22.0,794.45,310.0,1,0,1,141.4,67.0,1,313.27,4.0,1,84.36,47.0,1,208.49,3.0,1,2.9458,6.5265,0.528928245330929,248
459,대조,0,26.0,26.0,427.09,113.0,7.0,0,23.0,176.45,62.0,1,0,1,27.54,13.0,1,102.22,6.0,1,24.02,11.0,1,97.37,5.0,1,0.5738,2.1296,0.5057967854379103,248
2128,처치,1,14.0,17.0,178.73,59.0,3.0,0,12.0,124.06,27.0,1,0,0,4.0,6.0,1,8.0,2.0,1,4.0,6.0,1,8.0,2.0,1,0.0833,0.1667,0.13126123928955832,249
1447,대조,0,12.0,15.0,260.51,58.0,10.0,0,11.0,188.58,33.0,1,0,0,38.620000000000005,46.0,1,40.9,2.0,1,24.44,24.0,1,24.44,1.0,1,0.8046,0.8521,0.13124811716702464,249
2205,처치,1,14.0,14.0,339.93,171.0,11.0,0,13.0,163.73,76.0,1,0,2,6.93,3.0,1,19.12,1.0,1,0.0,0.0,0,0.0,0.0,0,0.1444,0.3983,0.41348720960380114,250
