household_key,group,treatment,pre_active_days,pre_baskets,pre_sales,pre_quantity,recency,no_pre_purchase,pre_target_baskets,pre_target_sales,pre_target_quantity,pre_target_purchase,pre_coupon_redemptions,pre_campaign_count,target_sales,target_quantity,target_purchase,total_sales,baskets,any_purchase,target_sales_first30,target_quantity_first30,target_purchase_first30,total_sales_first30,baskets_first30,any_purchase_first30,target_sales_per_day,total_sales_per_day,p_score,match_id
1949,처치,1,31,38,1117.44,541,28,0,34,572.6,255,1,0,0,176.44,60.0,1,412.15,10.0,1,75.44,32.0,1,222.3,5.0,1,3.1507,7.3598,0.37032073162394885,208
965,대조,0,41,48,1517.9,724,36,0,34,688.23,308,1,0,1,71.1,28.0,1,94.44,1.0,1,71.1,28.0,1,94.44,1.0,1,1.2696,1.6864,0.3695663276041219,208
1957,처치,1,33,34,1330.0,551,20,0,26,681.14,243,1,0,1,197.74,68.0,1,455.1,6.0,1,143.64,48.0,1,329.93,4.0,1,3.5311,8.1268,0.24397012297727802,209
2239,대조,0,26,36,1422.35,18896,54,0,26,800.62,414,1,0,1,123.87,49.0,1,201.73,3.0,1,59.0,24.0,1,82.77,2.0,1,2.212,3.6023,0.24585565189733616,209
1970,처치,1,51,60,1018.97,9088,3,0,40,526.97,230,1,0,0,19.86,3.0,1,23.33,3.0,1,13.98,2.0,1,13.98,2.0,1,0.3546,0.4166,0.455625628814404,210
529,대조,0,43,55,1781.02,939,68,0,45,1097.53,495,1,0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.45382088078623867,210
1978,처치,1,75,81,1301.47,64537,17,0,54,478.68,270,1,0,5,9.28,6.0,1,64.9,4.0,1,5.5,4.0,1,48.36,3.0,1,0.1657,1.1589,0.29161079878840984,211
160,대조,0,38,40,961.32,18881,2,0,33,550.9300000000001,229,1,0,1,60.61,25.0,1,210.1,9.0,1,20.77,9.0,1,66.99,4.0,1,1.0823,3.7518,0.29427893872833966,211
1979,처치,1,79,85,979.44,26036,9,0,67,506.8,270,1,0,2,28.950000000000003,21.0,1,30.93,6.0,1,15.68,11.0,1,15.68,3.0,1,0.517,0.5523,0.5344878845275519,212
964,대조,0,41,52,1438.28,3919,4,0,43,823.35,334,1,0,1,46.99,16.0,1,107.54,10.0,1,34.29,13.0,1,72.66,6.0,1,0.8391,1.9204,0.4912273453369194,212
1987,처치,1,51,54,1440.69,905,8,0,41,653.84,406,1,0,0,184.79,72.0,1,351.23,11.0,1,92.03,33.0,1,127.04,4.0,1,3.2998,6.272,0.5328544231385911,213
2021,대조,0,55,64,1175.82,506,21,0,49,549.29,172,1,0,1,56.56,25.0,1,94.09,6.0,1,29.43,11.0,1,39.0,4.0,1,1.01,1.6802,0.4873254835752078,213
2099,처치,1,39,44,623.38,52467,14,0,28,153.99,75,1,0,0,0.0,0.0,0,7.739999999999999,2.0,1,0.0,0.0,0,3.37,1.0,1,0.0,0.1382,0.20240041562100994,214
1257,대조,0,23,23,1123.39,36362,1,0,20,559.41,272,1,0,0,0.0,0.0,0,8.78,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.1568,0.20363254919832896,214
2117,처치,1,54,55,842.4,566,12,0,54,560.75,371,1,1,3,58.72,33.0,1,123.24,5.0,1,44.48,26.0,1,95.45,4.0,1,1.0486,2.2007,0.38016761559810414,215
112,대조,0,56,62,1053.24,129524,1,0,38,236.97,70,1,0,1,45.95,10.0,1,176.45,10.0,1,6.9,2.0,1,38.95,3.0,1,0.8205,3.1509,0.38131901902105264,215
2211,처치,1,45,52,1405.24,56633,5,0,40,554.6,274,1,0,1,74.28,37.0,1,206.37,7.0,1,35.16,17.0,1,90.36,3.0,1,1.3264,3.6852,0.4503290823003929,216
2059,대조,0,39,43,1839.14,914,3,0,35,995.43,454,1,0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.4536381783314153,216
2262,처치,1,115,124,1135.47,26940,5,0,94,547.75,283,1,0,6,71.01,35.0,1,185.45,10.0,1,60.150000000000006,29.0,1,170.51,8.0,1,1.268,3.3116,0.45487500471860304,217
1729,대조,0,71,77,2652.62,6130,7,0,64,1272.65,574,1,0,6,32.15,19.0,1,113.09,4.0,1,19.84,16.0,1,60.14,1.0,1,0.5741,2.0195,0.4593084364193066,217
2278,처치,1,36,39,959.79,15695,9,0,34,548.47,180,1,0,2,61.72,13.0,1,62.31,3.0,1,61.72,13.0,1,62.31,3.0,1,1.1021,1.1127,0.23592403265267217,218
925,대조,0,54,58,393.76,203,134,0,48,242.12,122,1,0,1,45.77,36.0,1,84.14,19.0,1,21.84,19.0,1,39.48,8.0,1,0.8173,1.5025,0.23195597679164282,218
2282,처치,1,55,57,813.35,439,4,0,56,522.96,315,1,0,1,29.96,20.0,1,57.94,6.0,1,29.96,20.0,1,57.94,6.0,1,0.535,1.0346,0.48387299120132216,219
1686,대조,0,60,67,927.49,12652,4,0,52,307.96,168,1,0,1,38.72,23.0,1,161.09,13.0,1,29.83,18.0,1,108.68,7.0,1,0.6914,2.8766,0.48217575711143973,219
2303,처치,1,50,54,1747.29,11348,19,0,45,933.83,306,1,0,2,127.7,52.0,1,207.47,4.0,1,127.7,52.0,1,207.47,4.0,1,2.2804,3.7048,0.4666549632554859,220
1672,대조,0,49,59,1375.19,853,9,0,49,801.68,481,1,0,2,55.24,26.0,1,151.2,8.0,1,11.0,2.0,1,51.6,4.0,1,0.9864,2.7,0.4622493534679265,220
2310,처치,1,45,51,1122.12,618,8,0,42,674.22,280,1,0,0,145.76,48.0,1,211.78,15.0,1,114.18,42.0,1,167.49,10.0,1,2.6029,3.7818,0.485953984258687,221
278,대조,0,61,62,1803.64,706,2,0,50,858.49,319,1,0,3,11.87,3.0,1,51.36,4.0,1,0.0,0.0,0,22.93,1.0,1,0.212,0.9171,0.4804319159586726,221
2344,처치,1,43,44,2098.9,31744,51,0,38,1051.42,463,1,0,2,123.19,50.0,1,245.81,7.0,1,31.58,10.0,1,62.58,2.0,1,2.1998,4.3895,0.41519111749462956,222
45,대조,0,54,56,800.59,298,79,0,53,480.82,151,1,0,1,1.0,1.0,1,6.5,1.0,1,1.0,1.0,1,6.5,1.0,1,0.0179,0.1161,0.4160669240891875,222
2350,처치,1,31,38,1461.0,38745,114,0,30,618.07,239,1,0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.238841674900552,223
181,대조,0,25,38,1637.46,150328,5,0,26,791.54,358,1,0,2,2.0,1.0,1,33.36,1.0,1,2.0,1.0,1,33.36,1.0,1,0.0357,0.5957,0.24109691847533848,223
2371,처치,1,82,87,1871.65,778,17,0,74,993.15,456,1,0,5,39.48,15.0,1,69.81,5.0,1,39.48,15.0,1,65.82,4.0,1,0.705,1.2466,0.5079225537624809,224
987,대조,0,65,71,2185.37,964,3,0,45,1031.75,408,1,0,3,26.54,8.0,1,106.25,1.0,1,0.0,0.0,0,0.0,0.0,0,0.4739,1.8973,0.473875844645248,224
2377,처치,1,58,64,894.52,33803,1,0,52,458.08,253,1,0,1,43.18,24.0,1,119.43,9.0,1,13.38,10.0,1,43.54,5.0,1,0.7711,2.1327,0.48620071151392064,225
83,대조,0,79,92,1021.26,42080,4,0,48,362.48,180,1,0,1,69.97,22.0,1,125.98,12.0,1,14.67,6.0,1,63.71,5.0,1,1.2495,2.2496,0.472193782899575,225
2391,처치,1,48,52,598.31,44873,11,0,43,339.58,204,1,0,1,10.77,6.0,1,35.61,2.0,1,10.77,6.0,1,35.61,2.0,1,0.1923,0.6359,0.2918043365941636,226
769,대조,0,36,37,1153.94,7911,16,0,32,548.61,244,1,0,1,50.99,22.0,1,153.83,6.0,1,3.98,2.0,1,41.74,4.0,1,0.9105,2.747,0.29590177591045813,226
2472,처치,1,26,32,874.32,401,58,0,21,433.24,191,1,0,0,62.54,25.0,1,103.61,2.0,1,0.0,0.0,0,19.85,1.0,1,1.1168,1.8502,0.1573706401888494,227
1518,대조,0,24,30,1142.26,4027,28,0,21,770.18,268,1,0,1,38.88,7.0,1,47.65,2.0,1,0.0,0.0,0,0.0,0.0,0,0.6943,0.8509,0.15700495350219995,227
2483,처치,1,44,47,682.49,427,1,0,46,303.07,160,1,0,0,137.48,63.0,1,266.46,15.0,1,48.94,22.0,1,98.13,8.0,1,2.455,4.7582,0.4345575154245498,228
1685,대조,0,68,75,809.5600000000001,384,20,0,61,437.8,203,1,0,2,56.05,11.0,1,81.42,7.0,1,50.48,8.0,1,65.0,3.0,1,1.0009,1.4539,0.43555511022387733,228
